"","PalEON","cell","total","x","y","biomass_avg","count"
"516","Ash",7117,2,29000,1302000,NA,0
"517","Ash",7118,4,37000,1302000,7.91301185085984,2
"518","Ash",7120,1,53000,1302000,NA,0
"519","Ash",7123,1,77000,1302000,33.3324945761032,1
"520","Ash",7125,2,93000,1302000,NA,0
"521","Ash",7126,3,101000,1302000,NA,0
"522","Ash",7127,2,109000,1302000,41.7034951761227,1
"523","Ash",7128,6,117000,1302000,10.6431833860561,1
"524","Ash",7129,4,125000,1302000,9.35402255942344,2
"525","Ash",7130,4,133000,1302000,NA,0
"526","Ash",7131,4,141000,1302000,107.483487315452,1
"527","Ash",7132,4,149000,1302000,3.65091314940201,1
"528","Ash",7133,3,157000,1302000,10.6744681396374,2
"529","Ash",7134,3,165000,1302000,NA,0
"530","Ash",7135,5,173000,1302000,41.2652419515303,1
"531","Ash",7136,5,181000,1302000,NA,0
"532","Ash",7137,4,189000,1302000,NA,0
"533","Ash",7138,7,197000,1302000,6.287157978356,2
"534","Ash",7139,4,205000,1302000,54.9721426200797,1
"535","Ash",7140,7,213000,1302000,17.4250707032804,2
"536","Ash",7141,4,221000,1302000,9.51124957327103,1
"537","Ash",7142,1,229000,1302000,NA,0
"538","Ash",7143,4,237000,1302000,2.41669578818174,1
"539","Ash",7144,3,245000,1302000,25.0821722492083,1
"540","Ash",7145,5,253000,1302000,25.6149413145551,1
"541","Ash",7146,4,261000,1302000,21.3658765683523,2
